trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
23488699,7/1/2019 14:30,7/1/2019 16:22,1751,"6,739.00",141,Clark St & Lincoln Ave,463,Clark St & Berwyn Ave,Customer,,
23488700,7/1/2019 14:30,7/1/2019 14:50,4805,"1,229.00",624,Dearborn St & Van Buren St,237,MLK Jr Dr & 29th St,Subscriber,Male,1997
23488701,7/1/2019 14:30,7/1/2019 15:45,5203,"4,516.00",76,Lake Shore Dr & Monroe St,35,Streeter Dr & Grand Ave,Customer,,
23488702,7/1/2019 14:30,7/1/2019 14:44,5208,864,289,Wells St & Concord Ln,334,Lake Shore Dr & Belmont Ave,Subscriber,Female,1986
23488703,7/1/2019 14:30,7/1/2019 14:40,5849,629,98,LaSalle St & Washington St,233,Sangamon St & Washington Blvd,Subscriber,Male,1988
23488704,7/1/2019 14:30,7/1/2019 14:49,37,"1,165.00",47,State St & Kinzie St,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1980
23488705,7/1/2019 14:30,7/1/2019 15:45,390,"4,498.00",76,Lake Shore Dr & Monroe St,35,Streeter Dr & Grand Ave,Customer,,
23488706,7/1/2019 14:30,7/1/2019 14:55,5101,"1,517.00",183,Damen Ave & Thomas St (Augusta Blvd),69,Damen Ave & Pierce Ave,Subscriber,Male,1990
23488707,7/1/2019 14:30,7/1/2019 16:21,5852,"6,654.00",141,Clark St & Lincoln Ave,463,Clark St & Berwyn Ave,Customer,,
23488708,7/1/2019 14:30,7/1/2019 14:37,6342,410,47,State St & Kinzie St,26,McClurg Ct & Illinois St,Subscriber,Male,1989
23488709,7/1/2019 14:30,7/1/2019 14:40,3367,601,177,Theater on the Lake,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1989
23488710,7/1/2019 14:30,7/1/2019 14:51,3085,"1,271.00",406,Lake Park Ave & 35th St,406,Lake Park Ave & 35th St,Customer,,
23488711,7/1/2019 14:30,7/1/2019 14:44,547,798,251,Clarendon Ave & Leland Ave,239,Western Ave & Leland Ave,Customer,Male,1995
23488712,7/1/2019 14:30,7/1/2019 14:39,5684,495,157,Lake Shore Dr & Wellington Ave,177,Theater on the Lake,Subscriber,Female,1993
23488713,7/1/2019 14:30,7/1/2019 14:33,6282,156,133,Kingsbury St & Kinzie St,74,Kingsbury St & Erie St,Subscriber,Male,1992
23488714,7/1/2019 14:30,7/1/2019 14:41,400,659,113,Bissell St & Armitage Ave,34,Cannon Dr & Fullerton Ave,Subscriber,Male,1979
23488715,7/1/2019 14:30,7/1/2019 14:51,258,"1,243.00",406,Lake Park Ave & 35th St,406,Lake Park Ave & 35th St,Customer,,
23488716,7/1/2019 14:30,7/1/2019 14:31,4124,69,304,Broadway & Waveland Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1994
23488717,7/1/2019 14:30,7/1/2019 14:35,3202,287,423,University Ave & 57th St,345,Lake Park Ave & 56th St,Subscriber,Male,1996
23488718,7/1/2019 14:31,7/1/2019 14:43,2120,727,338,Calumet Ave & 18th St,148,State St & 33rd St,Subscriber,Male,1987
23488719,7/1/2019 14:31,7/1/2019 15:59,5279,"5,320.00",43,Michigan Ave & Washington St,196,Cityfront Plaza Dr & Pioneer Ct,Customer,Male,1988
23488720,7/1/2019 14:31,7/1/2019 14:56,3608,"1,541.00",3,Shedd Aquarium,75,Canal St & Jackson Blvd,Customer,Male,1990
23488721,7/1/2019 14:31,7/1/2019 14:47,5173,959,286,Franklin St & Adams St (Temp),43,Michigan Ave & Washington St,Customer,,
23488722,7/1/2019 14:31,7/1/2019 14:38,1055,411,589,Milwaukee Ave & Cuyler Ave,592,Knox Ave & Montrose Ave,Subscriber,,1990
23488724,7/1/2019 14:31,7/1/2019 14:59,909,"1,675.00",503,Drake Ave & Fullerton Ave,60,Dayton St & North Ave,Subscriber,Male,1994
23488725,7/1/2019 14:31,7/1/2019 14:56,2537,"1,539.00",3,Shedd Aquarium,75,Canal St & Jackson Blvd,Customer,Female,1988
23488727,7/1/2019 14:31,7/1/2019 14:49,2663,"1,088.00",76,Lake Shore Dr & Monroe St,96,Desplaines St & Randolph St,Subscriber,Male,1983
23488728,7/1/2019 14:31,7/1/2019 14:39,4548,462,157,Lake Shore Dr & Wellington Ave,177,Theater on the Lake,Subscriber,Female,1992
23488729,7/1/2019 14:31,7/1/2019 14:37,4304,336,100,Orleans St & Merchandise Mart Plaza,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1969
23488730,7/1/2019 14:31,7/1/2019 14:48,3747,991,295,Broadway & Argyle St,451,Sheridan Rd & Loyola Ave,Subscriber,Female,1996
23488732,7/1/2019 14:31,7/1/2019 15:26,2212,"3,303.00",129,Blue Island Ave & 18th St,61,Wood St & Milwaukee Ave,Customer,,
23488733,7/1/2019 14:31,7/1/2019 14:46,1318,889,176,Clark St & Elm St,54,Ogden Ave & Chicago Ave,Customer,,
23488734,7/1/2019 14:31,7/1/2019 14:47,4251,935,286,Franklin St & Adams St (Temp),43,Michigan Ave & Washington St,Customer,Female,1987
23488738,7/1/2019 14:32,7/1/2019 14:37,61,339,133,Kingsbury St & Kinzie St,53,Wells St & Huron St,Subscriber,Male,1989
23488739,7/1/2019 14:32,7/1/2019 14:39,914,428,148,State St & 33rd St,149,Calumet Ave & 33rd St,Subscriber,Male,1994
23488740,7/1/2019 14:32,7/1/2019 14:48,5490,952,295,Broadway & Argyle St,451,Sheridan Rd & Loyola Ave,Customer,,
23488741,7/1/2019 14:32,7/1/2019 14:40,1562,491,188,Greenview Ave & Fullerton Ave,225,Halsted St & Dickens Ave,Subscriber,,1955
23488742,7/1/2019 14:32,7/1/2019 14:38,3727,377,327,Sheffield Ave & Webster Ave,224,Halsted St & Willow St,Subscriber,Male,1959
23488743,7/1/2019 14:32,7/1/2019 14:35,1051,214,90,Millennium Park,264,Stetson Ave & South Water St,Subscriber,Male,1980
23488744,7/1/2019 14:32,7/1/2019 14:43,2672,689,287,Franklin St & Monroe St,110,Dearborn St & Erie St,Subscriber,Male,1986
23488745,7/1/2019 14:32,7/1/2019 14:55,4523,"1,350.00",268,Lake Shore Dr & North Blvd,172,Rush St & Cedar St,Subscriber,Male,1962
23488747,7/1/2019 14:32,7/1/2019 16:06,5162,"5,631.00",74,Kingsbury St & Erie St,38,Clark St & Lake St,Customer,,
23488748,7/1/2019 14:32,7/1/2019 15:26,2213,"3,251.00",129,Blue Island Ave & 18th St,61,Wood St & Milwaukee Ave,Customer,,
23488749,7/1/2019 14:32,7/1/2019 14:46,11,818,49,Dearborn St & Monroe St,301,Clark St & Schiller St,Subscriber,Male,1961
23488750,7/1/2019 14:32,7/1/2019 14:41,250,513,283,LaSalle St & Jackson Blvd,47,State St & Kinzie St,Subscriber,Male,1965
23488751,7/1/2019 14:32,7/1/2019 14:39,1933,437,119,Ashland Ave & Lake St,350,Ashland Ave & Chicago Ave,Subscriber,Male,1999
23488752,7/1/2019 14:32,7/1/2019 14:40,5093,478,113,Bissell St & Armitage Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1992
23488753,7/1/2019 14:32,7/1/2019 14:40,2315,443,184,State St & 35th St,149,Calumet Ave & 33rd St,Subscriber,Female,1995
23488754,7/1/2019 14:32,7/1/2019 14:49,2060,"1,018.00",261,Hermitage Ave & Polk St,112,Green St & Randolph St,Subscriber,Female,1993
23488756,7/1/2019 14:33,7/1/2019 15:20,4430,"2,817.00",341,Adler Planetarium,177,Theater on the Lake,Customer,,
23488757,7/1/2019 14:33,7/1/2019 14:39,1796,381,240,Sheridan Rd & Irving Park Rd,117,Wilton Ave & Belmont Ave,Subscriber,Male,1990
23488758,7/1/2019 14:33,7/1/2019 14:39,4184,395,233,Sangamon St & Washington Blvd,233,Sangamon St & Washington Blvd,Subscriber,Male,1986
23488760,7/1/2019 14:33,7/1/2019 14:46,270,781,199,Wabash Ave & Grand Ave,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1959
23488764,7/1/2019 14:33,7/1/2019 15:09,6309,"2,170.00",85,Michigan Ave & Oak St,465,Marine Dr & Ainslie St,Customer,Female,1994
23488765,7/1/2019 14:33,7/1/2019 14:38,5939,319,176,Clark St & Elm St,289,Wells St & Concord Ln,Subscriber,Male,1993
23488766,7/1/2019 14:33,7/1/2019 14:38,2404,329,426,Ellis Ave & 60th St,423,University Ave & 57th St,Subscriber,Male,1991
23488767,7/1/2019 14:33,7/1/2019 14:51,2126,"1,096.00",53,Wells St & Huron St,16,Paulina Ave & North Ave,Subscriber,Male,1990
23488768,7/1/2019 14:33,7/1/2019 14:36,4326,213,50,Clark St & Ida B Wells Dr,36,Franklin St & Jackson Blvd,Subscriber,Female,1989
23488769,7/1/2019 14:33,7/1/2019 14:41,6009,471,50,Clark St & Ida B Wells Dr,72,Wabash Ave & 16th St,Subscriber,Male,1965
23488772,7/1/2019 14:33,7/1/2019 16:13,1730,"6,010.00",26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,
23488773,7/1/2019 14:33,7/1/2019 15:20,6340,"2,771.00",341,Adler Planetarium,177,Theater on the Lake,Customer,,
23488774,7/1/2019 14:33,7/1/2019 14:44,1932,661,59,Wabash Ave & Roosevelt Rd,76,Lake Shore Dr & Monroe St,Subscriber,Female,1991
23488775,7/1/2019 14:33,7/1/2019 14:48,5518,898,157,Lake Shore Dr & Wellington Ave,180,Ritchie Ct & Banks St,Subscriber,Male,1989
23488776,7/1/2019 14:34,7/1/2019 14:41,1567,426,146,Loomis St & Jackson Blvd,134,Peoria St & Jackson Blvd,Customer,,
23488777,7/1/2019 14:34,7/1/2019 16:14,3826,"6,049.00",26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,
23488778,7/1/2019 14:34,7/1/2019 14:50,4678,990,341,Adler Planetarium,6,Dusable Harbor,Customer,,
23488779,7/1/2019 14:34,7/1/2019 14:47,4274,800,161,Rush St & Superior St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1990
23488780,7/1/2019 14:34,7/1/2019 14:38,5516,269,323,Sheridan Rd & Lawrence Ave,295,Broadway & Argyle St,Subscriber,Male,1997
23488781,7/1/2019 14:34,7/1/2019 15:57,2690,"5,023.00",323,Sheridan Rd & Lawrence Ave,26,McClurg Ct & Illinois St,Customer,Female,1960
23488782,7/1/2019 14:34,7/1/2019 14:50,1463,957,341,Adler Planetarium,6,Dusable Harbor,Customer,,
23488783,7/1/2019 14:34,7/1/2019 15:00,5585,"1,534.00",52,Michigan Ave & Lake St,25,Michigan Ave & Pearson St,Subscriber,,1989
23488784,7/1/2019 14:34,7/1/2019 14:54,2606,"1,196.00",20,Sheffield Ave & Kingsbury St,304,Broadway & Waveland Ave,Subscriber,Female,1987
23488785,7/1/2019 14:34,7/1/2019 14:42,3858,477,94,Clark St & Armitage Ave,34,Cannon Dr & Fullerton Ave,Subscriber,Female,1963
23488786,7/1/2019 14:34,7/1/2019 15:57,2869,"4,945.00",323,Sheridan Rd & Lawrence Ave,26,McClurg Ct & Illinois St,Customer,Female,1998
23488787,7/1/2019 14:34,7/1/2019 14:48,4299,811,124,Damen Ave & Cullerton St,57,Clinton St & Roosevelt Rd,Subscriber,Male,1960
23488788,7/1/2019 14:34,7/1/2019 16:00,5705,"5,116.00",323,Sheridan Rd & Lawrence Ave,26,McClurg Ct & Illinois St,Customer,,1990
23488789,7/1/2019 14:34,7/1/2019 14:39,1588,250,454,Broadway & Granville Ave,458,Broadway & Thorndale Ave,Subscriber,Male,1984
23488790,7/1/2019 14:35,7/1/2019 14:46,4828,684,417,Cornell Ave & Hyde Park Blvd,248,Woodlawn Ave & 55th St,Customer,Male,2000
23488794,7/1/2019 14:35,7/1/2019 15:00,4039,"1,486.00",117,Wilton Ave & Belmont Ave,465,Marine Dr & Ainslie St,Customer,Female,1996
23488795,7/1/2019 14:35,7/1/2019 15:01,2729,"1,547.00",502,California Ave & Altgeld St,502,California Ave & Altgeld St,Customer,,
23488796,7/1/2019 14:35,7/1/2019 14:38,4831,185,72,Wabash Ave & 16th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1988
23488798,7/1/2019 14:35,7/1/2019 14:45,4888,574,24,Fairbanks Ct & Grand Ave,50,Clark St & Ida B Wells Dr,Subscriber,Male,1955
23488799,7/1/2019 14:35,7/1/2019 15:01,314,"1,516.00",502,California Ave & Altgeld St,502,California Ave & Altgeld St,Customer,,
23488800,7/1/2019 14:35,7/1/2019 14:46,5465,610,177,Theater on the Lake,324,Stockton Dr & Wrightwood Ave,Subscriber,Male,1986
23488801,7/1/2019 14:35,7/1/2019 14:49,855,842,43,Michigan Ave & Washington St,91,Clinton St & Washington Blvd,Subscriber,Male,1990
23488802,7/1/2019 14:36,7/1/2019 14:46,2865,600,38,Clark St & Lake St,53,Wells St & Huron St,Subscriber,Female,1991
23488804,7/1/2019 14:36,7/1/2019 14:55,2844,"1,167.00",249,Montrose Harbor,461,Broadway & Ridge Ave,Subscriber,Male,1982
23488805,7/1/2019 14:36,7/1/2019 15:01,2734,"1,476.00",502,California Ave & Altgeld St,502,California Ave & Altgeld St,Customer,,
23488806,7/1/2019 14:36,7/1/2019 14:43,2564,439,383,Paulina St & Flournoy St,346,Ada St & Washington Blvd,Subscriber,Male,1995
23488807,7/1/2019 14:36,7/1/2019 14:45,4063,528,264,Stetson Ave & South Water St,33,State St & Van Buren St,Subscriber,Female,1987
23488808,7/1/2019 14:36,7/1/2019 14:48,3408,697,113,Bissell St & Armitage Ave,313,Lakeview Ave & Fullerton Pkwy,Customer,Female,1997
23488809,7/1/2019 14:36,7/1/2019 14:41,4121,292,272,Indiana Ave & 31st St,148,State St & 33rd St,Subscriber,Female,1996
23488810,7/1/2019 14:37,7/1/2019 16:04,1500,"5,271.00",173,Mies van der Rohe Way & Chicago Ave,76,Lake Shore Dr & Monroe St,Customer,,
23488811,7/1/2019 14:37,7/1/2019 14:54,3216,"1,072.00",383,Paulina St & Flournoy St,626,Delano Ct & Roosevelt Rd,Subscriber,Female,1995
23488812,7/1/2019 14:37,7/1/2019 14:40,3121,196,96,Desplaines St & Randolph St,18,Wacker Dr & Washington St,Subscriber,Male,1988
23488813,7/1/2019 14:37,7/1/2019 14:53,3657,954,249,Montrose Harbor,177,Theater on the Lake,Subscriber,Male,1992
23488814,7/1/2019 14:37,7/1/2019 16:04,6465,"5,237.00",173,Mies van der Rohe Way & Chicago Ave,76,Lake Shore Dr & Monroe St,Customer,,
23488816,7/1/2019 14:37,7/1/2019 14:51,6238,828,18,Wacker Dr & Washington St,210,Ashland Ave & Division St,Subscriber,Male,1984
23488817,7/1/2019 14:37,7/1/2019 14:53,5727,955,211,St. Clair St & Erie St,23,Orleans St & Elm St,Subscriber,Female,1996
23488818,7/1/2019 14:37,7/1/2019 14:59,3985,"1,310.00",254,Pine Grove Ave & Irving Park Rd,313,Lakeview Ave & Fullerton Pkwy,Customer,Female,1989
23488819,7/1/2019 14:37,7/1/2019 14:48,5354,623,351,Cottage Grove Ave & 51st St,351,Cottage Grove Ave & 51st St,Subscriber,Male,1998
23488820,7/1/2019 14:38,7/1/2019 14:42,243,257,181,LaSalle St & Illinois St,52,Michigan Ave & Lake St,Subscriber,Male,1970
23488821,7/1/2019 14:38,7/1/2019 14:47,5111,589,342,Wolcott Ave & Polk St,22,May St & Taylor St,Subscriber,Male,1993
23488822,7/1/2019 14:38,7/1/2019 14:59,2098,"1,283.00",254,Pine Grove Ave & Irving Park Rd,313,Lakeview Ave & Fullerton Pkwy,Customer,Female,1995
23488823,7/1/2019 14:38,7/1/2019 14:44,2891,395,245,Clarendon Ave & Junior Ter,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1982
23488826,7/1/2019 14:38,7/1/2019 14:43,3604,278,21,Aberdeen St & Jackson Blvd,73,Jefferson St & Monroe St,Subscriber,Male,1992
23488827,7/1/2019 14:38,7/1/2019 15:41,464,"3,751.00",150,Fort Dearborn Dr & 31st St,35,Streeter Dr & Grand Ave,Customer,,
23488828,7/1/2019 14:38,7/1/2019 14:47,4970,505,164,Franklin St & Lake St,175,Wells St & Polk St,Subscriber,Male,1992
23488829,7/1/2019 14:38,7/1/2019 14:54,2557,912,344,Ravenswood Ave & Lawrence Ave,347,Ashland Ave & Grace St,Customer,Female,1984
23488830,7/1/2019 14:39,7/1/2019 15:05,1549,"1,591.00",33,State St & Van Buren St,35,Streeter Dr & Grand Ave,Customer,,
23488831,7/1/2019 14:39,7/1/2019 14:45,4650,382,239,Western Ave & Leland Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1981
23488832,7/1/2019 14:38,7/1/2019 14:50,1760,687,29,Noble St & Milwaukee Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1992
23488833,7/1/2019 14:39,7/1/2019 15:48,4934,"4,155.00",636,Orleans St & Hubbard St,636,Orleans St & Hubbard St,Customer,Female,1992
23488834,7/1/2019 14:39,7/1/2019 14:56,1439,"1,032.00",59,Wabash Ave & Roosevelt Rd,317,Wood St & Taylor St,Subscriber,Female,1984
23488835,7/1/2019 14:39,7/1/2019 14:42,894,196,74,Kingsbury St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1993
23488836,7/1/2019 14:39,7/1/2019 14:44,277,332,56,Desplaines St & Kinzie St,92,Carpenter St & Huron St,Subscriber,Male,1975
23488837,7/1/2019 14:39,7/1/2019 14:57,4180,"1,065.00",347,Ashland Ave & Grace St,249,Montrose Harbor,Subscriber,Male,1990
23488838,7/1/2019 14:39,7/1/2019 14:48,5894,526,117,Wilton Ave & Belmont Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1985
23488839,7/1/2019 14:39,7/1/2019 15:05,2421,"1,567.00",33,State St & Van Buren St,35,Streeter Dr & Grand Ave,Customer,,
23488840,7/1/2019 14:39,7/1/2019 15:09,1613,"1,764.00",177,Theater on the Lake,142,McClurg Ct & Erie St,Customer,Male,1993
23488841,7/1/2019 14:39,7/1/2019 14:46,89,395,275,Ashland Ave & 13th St,320,Loomis St & Lexington St,Subscriber,Male,1999
23488842,7/1/2019 14:39,7/1/2019 14:58,67,"1,105.00",143,Sedgwick St & Webster Ave,210,Ashland Ave & Division St,Subscriber,Male,1991
23488843,7/1/2019 14:40,7/1/2019 14:56,758,990,249,Montrose Harbor,232,Pine Grove Ave & Waveland Ave,Customer,,
23488844,7/1/2019 14:40,7/1/2019 14:51,4697,695,623,Michigan Ave & 8th St,195,Columbus Dr & Randolph St,Subscriber,,1970
23488845,7/1/2019 14:40,7/1/2019 14:56,6159,975,249,Montrose Harbor,232,Pine Grove Ave & Waveland Ave,Customer,,
23488846,7/1/2019 14:40,7/1/2019 15:09,3506,"1,754.00",195,Columbus Dr & Randolph St,85,Michigan Ave & Oak St,Customer,Female,1988
23488847,7/1/2019 14:40,7/1/2019 15:10,5576,"1,838.00",195,Columbus Dr & Randolph St,85,Michigan Ave & Oak St,Customer,Male,1984
23488848,7/1/2019 14:40,7/1/2019 15:09,4449,"1,716.00",3,Shedd Aquarium,35,Streeter Dr & Grand Ave,Customer,Female,1989
23488849,7/1/2019 14:40,7/1/2019 15:09,3512,"1,735.00",3,Shedd Aquarium,35,Streeter Dr & Grand Ave,Customer,,
23488850,7/1/2019 14:40,7/1/2019 15:27,5332,"2,827.00",465,Marine Dr & Ainslie St,177,Theater on the Lake,Customer,,
23488851,7/1/2019 14:40,7/1/2019 15:44,2276,"3,818.00",268,Lake Shore Dr & North Blvd,292,Southport Ave & Clark St,Customer,,
23488852,7/1/2019 14:40,7/1/2019 15:48,4666,"4,093.00",334,Lake Shore Dr & Belmont Ave,334,Lake Shore Dr & Belmont Ave,Customer,Female,1995
23488854,7/1/2019 14:40,7/1/2019 15:19,1361,"2,324.00",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,
23488855,7/1/2019 14:40,7/1/2019 15:10,3240,"1,807.00",197,Michigan Ave & Madison St,176,Clark St & Elm St,Customer,,
23488857,7/1/2019 14:40,7/1/2019 14:53,1161,788,191,Canal St & Monroe St,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1983
23488858,7/1/2019 14:40,7/1/2019 16:51,4866,"7,812.00",341,Adler Planetarium,35,Streeter Dr & Grand Ave,Customer,Male,1997
23488859,7/1/2019 14:40,7/1/2019 14:46,3991,353,331,Halsted St & Clybourn Ave,225,Halsted St & Dickens Ave,Subscriber,Female,1989
23488860,7/1/2019 14:40,7/1/2019 15:27,2945,"2,817.00",465,Marine Dr & Ainslie St,177,Theater on the Lake,Customer,,
23488861,7/1/2019 14:40,7/1/2019 15:19,3552,"2,299.00",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,
23488862,7/1/2019 14:40,7/1/2019 15:10,1981,"1,782.00",197,Michigan Ave & Madison St,176,Clark St & Elm St,Customer,,
23488863,7/1/2019 14:41,7/1/2019 15:27,2605,"2,784.00",85,Michigan Ave & Oak St,42,Wabash Ave & Cermak Rd,Customer,Male,1970
23488864,7/1/2019 14:41,7/1/2019 14:51,5220,604,337,Clark St & Chicago Ave,40,LaSalle St & Adams St,Subscriber,Male,1991
23488865,7/1/2019 14:41,7/1/2019 15:15,4869,"2,033.00",115,Sheffield Ave & Wellington Ave,238,Wolcott (Ravenswood) Ave & Montrose Ave,Subscriber,Male,1990
23488868,7/1/2019 14:41,7/1/2019 14:51,6353,596,106,State St & Pearson St,133,Kingsbury St & Kinzie St,Subscriber,Male,1953
23488869,7/1/2019 14:41,7/1/2019 17:35,4487,"10,461.00",324,Stockton Dr & Wrightwood Ave,94,Clark St & Armitage Ave,Customer,Male,1968
23488870,7/1/2019 14:41,7/1/2019 15:35,6403,"3,207.00",25,Michigan Ave & Pearson St,47,State St & Kinzie St,Customer,,
23488871,7/1/2019 14:41,7/1/2019 15:27,6336,"2,757.00",85,Michigan Ave & Oak St,42,Wabash Ave & Cermak Rd,Customer,Male,1998
23488872,7/1/2019 14:41,7/1/2019 15:09,3643,"1,645.00",107,Desplaines St & Jackson Blvd,623,Michigan Ave & 8th St,Customer,,1998
23488873,7/1/2019 14:41,7/1/2019 14:52,1796,652,117,Wilton Ave & Belmont Ave,188,Greenview Ave & Fullerton Ave,Subscriber,Female,1990
23488874,7/1/2019 14:41,7/1/2019 16:58,4748,"8,178.00",85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
23488875,7/1/2019 14:41,7/1/2019 14:48,4741,397,416,Dorchester Ave & 49th St,419,Lake Park Ave & 53rd St,Subscriber,Female,1971
23488876,7/1/2019 14:41,7/1/2019 15:35,1470,"3,202.00",25,Michigan Ave & Pearson St,47,State St & Kinzie St,Customer,,
23488877,7/1/2019 14:41,7/1/2019 14:50,5939,524,289,Wells St & Concord Ln,212,Wells St & Hubbard St,Subscriber,Female,1989
23488878,7/1/2019 14:42,7/1/2019 15:03,6015,"1,318.00",144,Larrabee St & Webster Ave,54,Ogden Ave & Chicago Ave,Customer,,
23488879,7/1/2019 14:42,7/1/2019 14:52,5566,601,375,Sacramento Blvd & Franklin Blvd,376,Artesian Ave & Hubbard St,Subscriber,Male,1970
23488880,7/1/2019 14:42,7/1/2019 15:04,5219,"1,356.00",268,Lake Shore Dr & North Blvd,6,Dusable Harbor,Customer,,
23488881,7/1/2019 14:42,7/1/2019 14:52,5468,620,282,Halsted St & Maxwell St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1962
23488882,7/1/2019 14:42,7/1/2019 15:01,6172,"1,141.00",370,Calumet Ave & 21st St,370,Calumet Ave & 21st St,Customer,,
23488883,7/1/2019 14:42,7/1/2019 14:47,2833,317,320,Loomis St & Lexington St,241,Morgan St & Polk St,Subscriber,Male,1992
23488884,7/1/2019 14:42,7/1/2019 15:04,6439,"1,343.00",268,Lake Shore Dr & North Blvd,6,Dusable Harbor,Customer,,
23488885,7/1/2019 14:42,7/1/2019 15:03,3766,"1,270.00",460,Clark St & Bryn Mawr Ave,226,Racine Ave & Belmont Ave,Subscriber,Female,1970
23488886,7/1/2019 14:42,7/1/2019 14:47,198,328,604,Sheridan Rd & Noyes St (NU),596,Benson Ave & Church St,Subscriber,Male,1967
23488887,7/1/2019 14:42,7/1/2019 14:54,1046,739,161,Rush St & Superior St,638,Clinton St & Jackson Blvd,Subscriber,Male,1983
23488889,7/1/2019 14:42,7/1/2019 14:56,5794,840,212,Wells St & Hubbard St,122,Ogden Ave & Congress Pkwy,Subscriber,Male,1981
23488890,7/1/2019 14:42,7/1/2019 15:19,6187,"2,200.00",52,Michigan Ave & Lake St,341,Adler Planetarium,Customer,Male,1989
23488891,7/1/2019 14:41,7/1/2019 15:21,689,"2,362.00",313,Lakeview Ave & Fullerton Pkwy,37,Dearborn St & Adams St,Customer,Male,1997
23488893,7/1/2019 14:42,7/1/2019 14:59,6176,977,128,Damen Ave & Chicago Ave,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1984
23488894,7/1/2019 14:42,7/1/2019 15:21,2465,"2,330.00",117,Wilton Ave & Belmont Ave,35,Streeter Dr & Grand Ave,Customer,,
23488895,7/1/2019 14:42,7/1/2019 14:48,112,356,304,Broadway & Waveland Ave,300,Broadway & Barry Ave,Subscriber,Male,1989
23488896,7/1/2019 14:43,7/1/2019 15:07,2956,"1,436.00",254,Pine Grove Ave & Irving Park Rd,311,Leavitt St & Lawrence Ave,Subscriber,Female,1988
23488897,7/1/2019 14:43,7/1/2019 14:58,1109,895,91,Clinton St & Washington Blvd,289,Wells St & Concord Ln,Subscriber,Male,1992
23488898,7/1/2019 14:43,7/1/2019 14:50,6135,392,249,Montrose Harbor,249,Montrose Harbor,Customer,,
23488900,7/1/2019 14:43,7/1/2019 14:49,945,376,56,Desplaines St & Kinzie St,212,Wells St & Hubbard St,Subscriber,Male,1982
23488901,7/1/2019 14:43,7/1/2019 14:57,4808,827,142,McClurg Ct & Erie St,192,Canal St & Adams St,Subscriber,Male,1967
23488902,7/1/2019 14:43,7/1/2019 15:09,276,"1,556.00",383,Paulina St & Flournoy St,305,Western Ave & Division St,Subscriber,Male,1993
23488903,7/1/2019 14:43,7/1/2019 15:20,4525,"2,228.00",326,Clark St & Leland Ave,312,Clarendon Ave & Gordon Ter,Subscriber,Male,1987
23488905,7/1/2019 14:43,7/1/2019 14:50,6216,390,249,Montrose Harbor,249,Montrose Harbor,Customer,,
23488906,7/1/2019 14:44,7/1/2019 15:48,2056,"3,869.00",636,Orleans St & Hubbard St,636,Orleans St & Hubbard St,Customer,Male,1987
23488907,7/1/2019 14:44,7/1/2019 14:49,5291,331,249,Montrose Harbor,249,Montrose Harbor,Customer,,
23488908,7/1/2019 14:44,7/1/2019 14:53,2884,562,493,Western Ave & Roscoe St,131,Lincoln Ave & Belmont Ave,Subscriber,Male,1965
23488909,7/1/2019 14:44,7/1/2019 14:48,655,248,161,Rush St & Superior St,31,Franklin St & Chicago Ave (Temp),Subscriber,Male,1991
23488910,7/1/2019 14:44,7/1/2019 15:09,2194,"1,495.00",107,Desplaines St & Jackson Blvd,623,Michigan Ave & 8th St,Customer,Male,1997
23488911,7/1/2019 14:44,7/1/2019 15:08,2732,"1,433.00",3,Shedd Aquarium,623,Michigan Ave & 8th St,Customer,,
23488912,7/1/2019 14:44,7/1/2019 14:56,2989,744,153,Southport Ave & Wellington Ave,310,Damen Ave & Charleston St,Subscriber,Male,1985
23488913,7/1/2019 14:44,7/1/2019 15:08,1740,"1,416.00",3,Shedd Aquarium,623,Michigan Ave & 8th St,Customer,,
23488914,7/1/2019 14:44,7/1/2019 15:16,1982,"1,940.00",2,Buckingham Fountain,161,Rush St & Superior St,Customer,,
